listing_id,amen_balcony,amen_security,amen_covered_parking,amen_view_of_landmark,amen_shared_gym,amen_lobby_in_building,amen_central_a_c,amen_kitchen_appliances,amen_built_in_wardrobes,amen_shared_spa,amen_shared_pool,amen_walk_in_closet,amen_study,amen_children_s_pool,amen_view_of_water,amen_private_garden,amen_maids_room,amen_private_pool,amen_networked,amen_dining_in_building
W15YDW3G7CG1FHXM2VQDTWENHC,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
TJ3T0FSRPYWVPHFZY2TXDSBXX8,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0
WNCZ4KF5AX3PZRQNAPFT56SK54,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3GW01FESVXE3706M96NZD43F4,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
QCSM533THVQZGQQ5NPAMCDMXG8,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
5SJZNKB8TPKWPM2D11E56RS8EG,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5P1ACAFMXRG35TEM9VB1WFF6DG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48RRV0KQSCSCXHRCWSC10R2GKC,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
4KJHADXC56EENKA38R7QAW8Q0R,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Q6FXCTKPFBNKM5YK4GPTCCQTS0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
KPQ1SB638YK4X0P2FE5EY4ETKR,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
GTJTKDXNDY84HWA575FQZXCGRM,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7B1YWZ1DAA9W90753TPFS9MH8C,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1E54989ED8QSJK18C5MZ982NQC,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
XAGPCV5MD9Y3E5QCR15DYWTQTC,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HZKNG525SWPX4E45SKH8VWXXJG,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
PGKD32SCNAT2951Z4BJ4V6A7HM,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
JBJVCREG9DCTXQ3EMH51DM4NT8,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0
RPBKDQ5G7P6S25ZZR36Q87AAP4,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
28MVGEVYTBA2WHYW0GFG0WQEGC,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
WA034AGN192YSM0DAGT3BVV488,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
440VB6Z07WNH62SFPCY0WJJC9C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZD6C46YVG63PBRNKZDFJN9DXPC,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1RTMR42RGHS6GBGBXJES8FZKA8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
9NHD3M7ERGY1CQQZ5WG278E53R,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7GYG6PH19YV8BJSRY58GAGJZW,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
RN0VJ4N88PKB3KARGRFNSVDSPW,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0
K47P9Q82G19FJEBQDR8F91PGV4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3PK9R5YSBARKQC7XS8GKZ6M6MW,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F31W3AXTB6D28G626CFXZ2Q6SR,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SSRMYMTSJ0459BXVDE4HWQ9X7R,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
G555XTZ07F5J5TQ1HNVGVEEBZ0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
4Z1JC487ESBM0J0P2YXZDZY7FM,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
JK1K0QZ17SMG3CHMW9643BCMG0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DM3GK84869NM8X8DX6XVKVJ20R,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0
SA2A0K95MK5JHJYW2K7C5BY2XW,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
VF4CS02DKKGRS77D1EKHN301H4,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
14MG9CP5RKAS8698XFE4JNNE9G,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
TM7EDCR7CDN9DGYRBE38PQXJP4,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
E67Z838BP71KJM2FZ63ZF6NR5M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
6D6GN84Z7FQ7S863WMAFZ9B82C,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2W6FQVF87X829FEESKTMAZXECC,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7D2H7872H9KH7VBVXFAR2BYY7R,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
HQZM63TCF2V9BRP900QBD3FREW,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
DDT658Q1Y8RKN0YTFAP4FX51NC,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
YQGCFZXWDPXY6V7VWJ1Q4QDF6R,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
034QBTN564C678H2WS0P5R6AVR,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0
TZ8BB3RAN0W18SF3DNAARP5QDR,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
73VJX2ZDVHTNCM69F2VHSKM5W8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
K0KD9SCXGB742THJZ8HDPPE00G,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZW8VK0KY9HBBV27D0B7T3BFDZ0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JX7WY9CW837MGXC61R2F7M3DEM,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
ZDK6DA0C788YEM5364S2FEXS7M,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
NZ56F6AP54NCWS3WXW2CBNXFSG,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AT2NVC2DFTP0DPF4TZYDVSBHCW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XKRKQDWF4D1XFJH8G7AV3DZJE0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0
CKY0ACJPEQM79E1218769Y6N4M,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
4H39YMPDCT4GWV8BXNNTH6WRX0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0
8YCQ05AJ78P55GK6BSH785B8F8,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
DKZPPTBWBW1M8ZV97VVVZTNS9M,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1B871Z3VGK3K2FPTG84AH7F5Z0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NC1R7X6FX4C3875A6EYXWHWTC4,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
HZ3P28E1F41362WEC2444QP280,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
D8P6CVHDCMFADR6J8CSKB5N7A4,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
CNW5FQ084G2X5ZAMS2X95D2X0R,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
DQJBQTFZ9GTQW6V4TT3X39TSB8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Y6ZCDPQVRG51RK41JPW9CCSDQ8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
AWRMWZ84WQV1SX6QBWACTA4SA4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0XA0DJDY9RNJPA5ZPSVDRW7GNC,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
9BHHW6DSNDNJ2QGC4AXY359N6R,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
T55WHPYWDNSKVATE62N0XS8FZM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0SBXXYSD97X4K6AGGHGGF48S64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
R30GRWAP5GBWX574Z7JTVPACWC,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
X0X5NW39PTZAMMQSDX9JS6GH3G,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
YSK9YG6XD56X603JK7RHZG7J3G,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PSV55XXD3VGW784KKYA985B104,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0
XBEV6126FE3CDB1WT5SSZZGZ6M,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
55N0YERD314K9JF9MBSM19QAZR,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
KA74SMMM79DEK3M2FW6WHN0EY0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
VQTE89S1MFSQ5RRRFNMVV895K4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
DH6XTQHE54W3GKZT7VJT48TCB4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
A1JM9TQBY9X2GG37TAMSNNJ8S0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
JTCW5FM4RHJR3DPXTY5KYS1XA8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
VV1M06NG3D9392BW8FW6T0PS6C,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
4SVQ44CF9F4Y1Q8CY0H6EDD3MR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
VXXZF8V0EXT8YR2547HNBNZG3G,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
JQ5WNRY022KNCAQ84XEQ4VFYTR,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0
DGSQXCGRA1YG02XDFF09E43AQW,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
CPQM06G0NBHYXTYD403BFV77N4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
15XBC4R5CEMDQF5S8VPBGRYDFW,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPE6PD530Z1Y584SMHAWGTVAFG,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
5AWCJPH0H1YTJ1SNZ7SAJ5QV5G,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
GCNJ1TNXJP533AJ61NJK52FR0C,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
61DEGNNTVV4RRE3PK7N2N63XS4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T6SQPK9AS73WNB304KHRFVVHW4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
7F4W7ZFFMPFSCXF6PTYG9HCS44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
6BVGQKJ1H86QP6TR8Z2R4HW548,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
QBT342TKC57XKM001AF1RFHAEC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
W8JXNESSJVVXNH527KAAPS6TM4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
G8HJVRVZN8F1KJ8ZM7VD3M6PB4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
T6WR552933GWB9P4575ND5NBX0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
GQ4MJ51JMV7NJ9DWYQ3XW252CW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SWFVKCG6X6HHT02AT82H1C48K0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
4RY58HMZMX78H4N974XR6ANJBM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8FGCJDN3B36MR40KWADA027MM,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
GJV9JKV0H941Q3NX8BJ097FGHW,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3Z66QMDT9BVQ5B4F6FE4E0P1M,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
QM2M2RWNPK77S8GT6EFP8D2E2M,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RYKFNFB6BVNTD5FS2P3G700R00,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
W5ZFWGYRSS0TSBAN5TQTEM4TNC,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VF37DNWNQ8E578BP92KDKXD7V8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126D5CMB4E3NSK3HVHDKDPT9E4,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
W2383H0HMMEBMJHQEGGPJN30M8,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0
DQJ8HM42XTXENT0HWB944GX1NW,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0
R0ED5BR0CRADFJ0V3ZS7TD2NFC,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
GSEDDHDFZBDCAJHVKE9WBBKB5C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MECHKN1KYYEPN7M0A4MNN4K8DM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VBCZFCDG8WBE098DB63GGH9JCR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z8GS57JJYER2Q8Y68C8CED3GWR,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
KTG5PNPAKK45NFZ4VAGGQ3DP6C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q2PT3B1NWVNACK7MMCJ0KF6E10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
VYMACHMG0MDZK5AWYPEZR73NZG,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
HF5VYEXPFG8HDFR0QMG2N6WAGC,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
TH33A53VYMDEHN6J14AWDBZFFG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
NJ73CKPTTMKRM672WM5GKA2XQC,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
SHTN4ZT1RPQ7FV4ABYXG4E7XQG,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
W0VYSE8G66M8Q2DDPKJCD2YKHW,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
VMRA3VBAAQYWF2J1DPKMWFGABG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PTHM41H55VQ8BT554PYKMBMTNG,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0
H1R2AEY2BBP80P7QJ3WZVZ1PXC,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
R155BD4BT3MJ830N1BTJ8HZEVG,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
JVCTBRMY4G3NA3KDZGQ1966YB0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66KB9JB3HZ14VX2PSB4SEBQN18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKTQ56T8GVAEKXFWE3YDCZVMRR,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0
WCA8VBRBZJRGSXWXV9NQ4RW10G,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0
BHBZ9QTEJ2GG3Z5V7VQKK24SM0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
N4GQQQ8C9S0M4CHJBK8GZS9S1C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J2A3K3CDWHWHHAAF43BJ9N96D0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
J953ESAJXPQBZZH9A9404AVXAR,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0
W942N26BGYSHEFB53T1AJ44F0W,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
WJW5HWJPSXDAEKCE3CF16K0XWC,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
V75KCC7BMXPAWGV8HVZJBRNDPM,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NA8RHBRQZBKYH45ZR39QNG7XK4,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0
GSJT8BJ7QASW89EF1D3PYQV3S0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W6YJVKPFFZXRG5W3VK7Q8DJBDR,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VZ89FCK9JBFA8CWX28Z5BBHFMR,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
2JHD1FBYZP6KWHDMM1P1NZ1T7G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4AH6TD2EJGQ588TD749JZXYFHR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
20PTJR3BAWHDWSF10FDTBVCJG8,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
YH2PH5NXJ8YV5MTVW72Q8H8AZG,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
EP8525B4TF0FVS9VR2XYFN2DNW,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26T6TF65K9ZK2KRM17TV2BB62M,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0WJ52KA81YSGD1MGER39N4TYVW,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0
JR4FHDN3CAB7Z3MNRZS9R67JKM,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
P2HYFJTN88RSNWAW9NP1DPACCR,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0
5AABN5PSVYDAQPYBPJN6QE1W20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RYPNJAFZPCSP62X0QD56HT14F0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
5H81QNSBNRKV852WKWFKKYGBT0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0
MJ5KN3N54QS1ZHXZA64KNJKPKC,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
2QAM53CDMB1GBWNJQD8FW80958,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WX696SZ0NGTSJ36KNMQP3F5Q2W,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
5EA6XH93NS2BDWDH6G13FV7Q68,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B04786ZRFPZM9078GH8PH0F0X4,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0
ZX6N442GHT671WGG11E07VQZ70,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3VYMRB13JNQDMJN9R0HKVB1W44,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0
89EZFN071XB814WS4NRN3GMJ1W,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
YHVHMYP0N8AG53HYVFT06M3W5G,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
89QJRWM4X68TJQ16S013M2XN68,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1GCNYMPQ8K46EV2Q6N2SKGX3WM,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SMFJCHV13Q2A9J4TT8JFMFP76W,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
NGHMG52FWGWATG7GTMS0V9ZJ5R,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0
J5GX1E77JDE1746K006YV759A8,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
1X6E56V1EB60E1DM6HRWCCYADR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
X5DT0X3KF9Z3M8VPH35QZVN3ZW,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2PMP38F5W0AGQS7R4SDNRAV8YC,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
F4TSM6PB46A4YF94ERSRT82D88,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
B2CRV4QYFNXTBCNTK6Z4JRA0DG,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5JXSXRVF1SXY23KNWE93CQCNBW,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
8D2FQ3Q2A9JS1A2BSQ542AFJP4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4NX9MGCZV9NWX6MC4B7YPG7TY0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
TTYT13KR562WZMC5BZR41BXTS0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
XCYG9DBYBGYSDXGY3KZP3B4Z0R,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
A1CSD4QSW02A59JY2C1RGRG4NC,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0
Y3XN82XTVJN5C9SJH0DASMZJY4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XVBXK0NEQMAHQP9RC1RZJ9TM08,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9HVNF94N6PWV2K1X0HHT207B24,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
R5FZ3HNYCR4SNMTPX5KAGR6TMG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
MMVDJ2V94QGCBNM2XVT0K7J9Y0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
TEDNK17J14Q7KFJM73M8RCZSNC,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
BG38PH26WS0ACEB91D5DTBG1EG,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
NEYV8W8T2XZRPCRT1NCDRNEAER,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
CP7HY5J1BCZN813VE0CXA5GW7R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1HF97S468G8E5M8KGZX7VNTX1W,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
QZ8X4M7JDSA2NSED2M6P8CX6GR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCQCMA107X56F133HGP435WH44,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
A15JWWF7B38FKV0YJZ5YYGF6NR,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
P2JD926KMK4SFHFXA56AH02BF4,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
QKJJYJ0AFXHBFNYPN40FEKS950,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0
WB94CV2HDBZFWM1CA71YJWGK8G,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
HX61YTKERH8B5QSQ3CNCFY51TG,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5NNZ20V0V79BRSPC2BHNZN05BW,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6YEGZ2SAHKKW2ST2R58940DA88,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
MDZWXV7711DKVE6QG9HET9E1TR,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
DTMSBVX5EYB6CXT8R84PC9136W,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Z4WZ8P1FZ8P3H85C8JRVMTHSB4,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
G49V7P3PW0TBMV61TRAKJM7BBM,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SN21XH6K0H359VWQN76NZG21S4,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0
J0VFJ575CZ2BHCA69HJGMTKMXW,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
PAFP8E5E61GXXWX0R4AVWQTPWC,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
5633B6GMY5ZJH90TXY0TT98E2R,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8E0CVZJKC2XZKES35CHD3427VW,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
